time_step,eval_return_mean,eval_std_mean,timestamp
2630000,42632.473986776684,2415.0951488802357,2022-01-15 13:17:33
2640000,52071.343355427336,2980.228939209116,2022-01-15 13:19:55
2650000,44245.14760253821,6875.278609241391,2022-01-15 13:22:17
2660000,50143.520128376564,5180.300443942285,2022-01-15 13:24:38
2670000,41121.36521229562,248.03038500136967,2022-01-15 13:27:01
2680000,45691.27032428564,3862.036877225291,2022-01-15 13:29:30
2690000,47593.21275618948,2088.6763671433105,2022-01-15 13:31:52
2700000,75129.28139964631,6508.851226375364,2022-01-15 13:34:16
2710000,67499.86199198377,7888.381661651157,2022-01-15 13:36:38
2720000,63986.26275560049,9974.926680672295,2022-01-15 13:39:01
2730000,77200.02834806748,27731.96057550759,2022-01-15 13:41:23
2740000,71560.386824303,13051.157719183462,2022-01-15 13:43:48
2750000,78162.70758836034,17835.80866743918,2022-01-15 13:46:23
2760000,70093.39655762976,11616.782400746331,2022-01-15 13:49:02
2770000,76694.31826999047,16830.53548013822,2022-01-15 13:51:45
2780000,95674.27497642355,23476.1828999003,2022-01-15 13:54:19
2790000,78940.74130742242,5873.08782698264,2022-01-15 13:57:05
2800000,54523.378683793475,1885.548150295209,2022-01-15 13:59:32
2810000,51151.18240819023,12025.70144457324,2022-01-15 14:01:56
2820000,96591.61392926463,24868.57093866893,2022-01-15 14:04:29
2830000,118767.98930489458,2536.342378467218,2022-01-15 14:06:59
2840000,84678.19591910974,127.13907039370346,2022-01-15 14:09:26
2850000,63533.90713473943,7187.413831181794,2022-01-15 14:11:57
2860000,63658.591363502885,10333.097754714685,2022-01-15 14:14:25
2870000,64292.07177898876,9421.545857293726,2022-01-15 14:16:53
2880000,60440.952292535534,2349.05475034013,2022-01-15 14:19:25
2890000,46857.40758627783,1107.9730743413234,2022-01-15 14:22:01
2900000,53294.31924490922,3829.2771052085604,2022-01-15 14:24:38
2910000,54098.94252163686,7277.26495448451,2022-01-15 14:27:13
2920000,68692.40605069832,9207.897977840665,2022-01-15 14:29:48
2930000,73929.84551144132,669.546894276224,2022-01-15 14:32:24
2940000,88971.22070534497,13466.210645725678,2022-01-15 14:35:02
2950000,78410.90684169126,2170.251601007299,2022-01-15 14:37:41
2960000,88195.55899754894,7072.687748828507,2022-01-15 14:40:18
2970000,89901.76483859739,10041.919985103288,2022-01-15 14:42:56
2980000,80660.90748744656,4422.073999095874,2022-01-15 14:45:35
2990000,77726.79033778593,2449.4064592360205,2022-01-15 14:48:13
3000000,68599.10028038654,7294.603811820348,2022-01-15 14:50:49
